Document,Name,Tag,Year,NER,Date
15_1988,Michael S. Dukakis,PERSON,1988.0,Lloyd Bentsen,13 Oct 1988
15_1988,Michael S. Dukakis,PERSON,1988.0,Bush,13 Oct 1988
,Michael S. Dukakis,ORGANIZATION,1988.0,Robert Bork,13 Oct 1988
,Michael S. Dukakis,LOCATION,1988.0,Supreme Court,13 Oct 1988
,Michael S. Dukakis,NATIONALITY,1988.0,Dan Quayle,13 Oct 1988
15_1988,Michael S. Dukakis,PERSON,1988.0,28 years ago,13 Oct 1988
15_1988,Michael S. Dukakis,PERSON,1988.0,third,13 Oct 1988
15_1988,Michael S. Dukakis,PERSON,1988.0,future,13 Oct 1988
15_1988,Michael S. Dukakis,PERSON,1988.0,the future,13 Oct 1988
,Michael S. Dukakis,LOCATION,1988.0,John Kennedy,13 Oct 1988
,Michael S. Dukakis,NATIONALITY,1988.0,Lloyd Bentsen,13 Oct 1988
15_1988,George H. W. Bush,PERSON,1988.0,Europe,13 Oct 1988
,George H. W. Bush,LOCATION,1988.0,Soviet,13 Oct 1988
20_1992,Carole Simpson,PERSON,1992.0,independent,15 Oct 1992
,Carole Simpson,ORGANIZATION,1992.0,tonight 's 90-minute,15 Oct 1992
,Carole Simpson,LOCATION,1992.0,University of Richmond,15 Oct 1992
,Carole Simpson,LOCATION,1992.0,Richmond,15 Oct 1992
,Carole Simpson,RELIGION,1992.0,George Bush,15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,an hour,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Uruguay,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,prime minister,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,GATT,15 Oct 1992
,George H. W. Bush,NATIONALITY,1992.0,North,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,12 years,15 Oct 1992
20_1992,AUDIENCE_QUESTION,PERSON,1992.0,the 4 years,15 Oct 1992
,AUDIENCE_QUESTION,LOCATION,1992.0,Clinton,15 Oct 1992
,AUDIENCE_QUESTION,LOCATION,1992.0,",",15 Oct 1992
,AUDIENCE_QUESTION,NATIONALITY,1992.0,Clinton,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Arkansas,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,43,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,$ 1000,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Social Security,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,$ 220,15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,businessman,15 Oct 1992
,Henry Ross Perot,NATIONALITY,1992.0,Texas,15 Oct 1992
,Henry Ross Perot,NATIONALITY,1992.0,Republicans,15 Oct 1992
,Henry Ross Perot,NATIONALITY,1992.0,€ ™,15 Oct 1992
,Henry Ross Perot,NATIONALITY,1992.0,12,15 Oct 1992
,Henry Ross Perot,ORGANIZATION,1992.0,tomorrow night,15 Oct 1992
,Henry Ross Perot,ORGANIZATION,1992.0,11,15 Oct 1992
,Henry Ross Perot,ORGANIZATION,1992.0,"night , 8 to 9 o'clock",15 Oct 1992
20_1992,Carole Simpson,PERSON,1992.0,Perot,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,4 years,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,night,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,Prescott Bush,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,4,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Penn Station,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,White House,15 Oct 1992
20_1992,William(Bill) J. Clinton,PERSON,1992.0,tenor,15 Oct 1992
20_1992,William(Bill) J. Clinton,PERSON,1992.0,$ 150 billion,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,4 days,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,a year ago,15 Oct 1992
20_1992,William(Bill) J. Clinton,PERSON,1992.0,a minute,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,12 years,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,this year,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Washington,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,Los Angeles,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,California,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,"200,000",15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,tomorrow,15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,politician,15 Oct 1992
,Henry Ross Perot,NATIONALITY,1992.0,this year,15 Oct 1992
,Carole Simpson,ORGANIZATION,1992.0,Democrats,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,third,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,police officer,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,Brady,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,sportsman,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,drugs,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,firearms,15 Oct 1992
,George H. W. Bush,LOCATION,1992.0,Little Rock,15 Oct 1992
,Carole Simpson,LOCATION,1992.0,Perot,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,US Congress,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,8 years,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,12,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,House of Representatives,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Chase Bank,15 Oct 1992
,George H. W. Bush,NATIONALITY,1992.0,Citibank,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,2,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,150,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,House,15 Oct 1992
20_1992,William(Bill) J. Clinton,PERSON,1992.0,fraud,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,98 %,15 Oct 1992
,William(Bill) J. Clinton,LOCATION,1992.0,Rochester,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,lawyer,15 Oct 1992
20_1992,George H. W. Bush,PERSON,1992.0,Ross,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Mom,15 Oct 1992
,George H. W. Bush,ORGANIZATION,1992.0,Jones Company,15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,Twelve percent,15 Oct 1992
,Henry Ross Perot,LOCATION,1992.0,6 %,15 Oct 1992
,William(Bill) J. Clinton,ORGANIZATION,1992.0,a year,15 Oct 1992
,Bill Shadel,ORGANIZATION,1960.0,Bill Shadel,13 Oct 1960
,Bill Shadel,LOCATION,1960.0,three thousand,13 Oct 1960
3_1960,Bill Shadel,PERSON,1960.0,NBC News,13 Oct 1960
3_1960,Bill Shadel,PERSON,1960.0,Reporter,13 Oct 1960
,Bill Shadel,ORGANIZATION,1960.0,Frank McGee,13 Oct 1960
,Bill Shadel,ORGANIZATION,1960.0,Charles Van Fremd,13 Oct 1960
,Bill Shadel,ORGANIZATION,1960.0,CBS News,13 Oct 1960
,Bill Shadel,ORGANIZATION,1960.0,Roscoe Drummond,13 Oct 1960
,Frank McGee,LOCATION,1960.0,Berlin,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,McGee,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Berlin,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,West,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,NATO,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,Western Europe,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,1953,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Berlin,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Communists,13 Oct 1960
,Richard M. Nixon,NATIONALITY,1960.0,Berlin,13 Oct 1960
,FREMD,LOCATION,1960.0,Matsu,13 Oct 1960
3_1960,Richard M. Nixon,PERSON,1960.0,Austria,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,attack,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Communists,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Matsu,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,attack,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Formosa,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Berlin,13 Oct 1960
,Richard M. Nixon,NATIONALITY,1960.0,Kennedy,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Pescadores Island,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Admiral,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,fifty-five,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,1955,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,chairman,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,attack,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,four,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Nixon,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Pescadores,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,"the second of October , 1958",13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,present,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,Asiatic,13 Oct 1960
,CATER,LOCATION,1960.0,last week,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Union,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Soviet,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,hundred,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,twenty,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Kennedy,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Formosa,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,twelve,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Soviet,13 Oct 1960
3_1960,DRUMMOND,PERSON,1960.0,fifty-eight,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Matsu,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Korea,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,twelve,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,attack,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,II,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Soviet,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,1955,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Red China,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Admiral,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,General,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Secretary of State,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Formosa,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Communists,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Dulles,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Matsu,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,five,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Communists,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,ninety,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,Herter,13 Oct 1960
,FREMD,ORGANIZATION,1960.0,chairman,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,seventy-six,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Truman,13 Oct 1960
3_1960,Richard M. Nixon,PERSON,1960.0,Kennedy,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Eisenhower,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Eisenhower,13 Oct 1960
3_1960,CATER,PERSON,1960.0,Tachen Islands,13 Oct 1960
,CATER,NATIONALITY,1960.0,recent years,13 Oct 1960
3_1960,Richard M. Nixon,PERSON,1960.0,Kennedy,13 Oct 1960
3_1960,Richard M. Nixon,PERSON,1960.0,Dave Garroway,13 Oct 1960
3_1960,Richard M. Nixon,PERSON,1960.0,Khrushchev,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Indochina,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Khrushchev,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,espionage,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Indochina,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Admiral,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,soldier,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Tibet,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Laos,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Guinea,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Soviet,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Cuba,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,the spring of 1954,13 Oct 1960
,John F. Kennedy,RELIGION,1960.0,Matsu,13 Oct 1960
3_1960,DRUMMOND,PERSON,1960.0,Representative,13 Oct 1960
3_1960,DRUMMOND,PERSON,1960.0,Ku Klux Klan,13 Oct 1960
3_1960,DRUMMOND,PERSON,1960.0,Jews,13 Oct 1960
,DRUMMOND,ORGANIZATION,1960.0,Adam Clayton Powell,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,three weeks ago,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Nixon,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Ku Klux Klan,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Griffin,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Nixon,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Klan,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Tampa,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Communism,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,a day,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,fourteen years,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,last eight years than the hundred years of,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,seven hundred million to a billion dollars,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,a billion dollars,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Treasury,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,the states,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Social Security,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,a billion dollars,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,II,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Social Security,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Truman,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Social Security,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Union,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Soviet,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Communism,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Truman Administration,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Latin,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,last seven and a half years,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,years,13 Oct 1960
,Frank McGee,LOCATION,1960.0,Lyndon Johnson,13 Oct 1960
,Frank McGee,LOCATION,1960.0,year,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,nine days,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,present,13 Oct 1960
,FREMD,LOCATION,1960.0,four billion dollars,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Africa,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Europe,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Latin,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Latin,13 Oct 1960
3_1960,DRUMMOND,PERSON,1960.0,Congo,13 Oct 1960
,DRUMMOND,LOCATION,1960.0,recently,13 Oct 1960
,DRUMMOND,LOCATION,1960.0,this week,13 Oct 1960
,DRUMMOND,LOCATION,1960.0,Latin,13 Oct 1960
,DRUMMOND,NATIONALITY,1960.0,Kennedy,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,once,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Union,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Cuba,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,Castro,13 Oct 1960
3_1960,John F. Kennedy,PERSON,1960.0,U.N,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Four,13 Oct 1960
,John F. Kennedy,ORGANIZATION,1960.0,Soviet,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Soviet,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,African,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,1970,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,U.N.,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,more than a century,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Brazil,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Castro,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,Guinea,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,last three years,13 Oct 1960
,John F. Kennedy,LOCATION,1960.0,fifty-seven,13 Oct 1960
,John F. Kennedy,NATIONALITY,1960.0,Africa,13 Oct 1960
,Richard M. Nixon,ORGANIZATION,1960.0,Kennedy,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Soviet,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Kennedy,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Union,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Matsu,13 Oct 1960
,Richard M. Nixon,LOCATION,1960.0,Communists,13 Oct 1960
11_1984,Dorothy Ridings,PERSON,1984.0,Pennsylvania,11 Oct 1984
11_1984,Dorothy Ridings,PERSON,1984.0,Democrat,11 Oct 1984
11_1984,Dorothy Ridings,PERSON,1984.0,U.S. News &amp; World Report,11 Oct 1984
11_1984,Dorothy Ridings,PERSON,1984.0,Time magazine,11 Oct 1984
11_1984,Dorothy Ridings,PERSON,1984.0,NBC News,11 Oct 1984
11_1984,Dorothy Ridings,PERSON,1984.0,Knight-Ridder Newspapers,11 Oct 1984
,Dorothy Ridings,ORGANIZATION,1984.0,correspondent,11 Oct 1984
,Dorothy Ridings,ORGANIZATION,1984.0,bureau chief,11 Oct 1984
,Dorothy Ridings,LOCATION,1984.0,Civic Center,11 Oct 1984
,Dorothy Ridings,LOCATION,1984.0,Philadelphia,11 Oct 1984
,Dorothy Ridings,LOCATION,1984.0,Robert Boyd,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Congresswoman,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Ferraro,11 Oct 1984
11_1984,MASHEK,PERSON,1984.0,four years ago,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,San Francisco,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Democrat,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Mondale,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Jimmy Carter,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,Mondale,11 Oct 1984
,George H. W. Bush,LOCATION,1984.0,Monad,11 Oct 1984
,George H. W. Bush,NATIONALITY,1984.0,12 1/2 percent,11 Oct 1984
11_1984,MASHEK,PERSON,1984.0,Republicans,11 Oct 1984
,MASHEK,ORGANIZATION,1984.0,Jimmy Carter,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Vice-President,11 Oct 1984
11_1984,MASHEK,PERSON,1984.0,Congresswoman,11 Oct 1984
,MASHEK,ORGANIZATION,1984.0,ambassador,11 Oct 1984
,MASHEK,ORGANIZATION,1984.0,director,11 Oct 1984
,MASHEK,LOCATION,1984.0,ambassador,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,Vice-President,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,forty-three,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Japan,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,vice-president,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Pennsylvania,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Ohio,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,California,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Johnstown,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Youngstown,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,San Jose,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Northwest,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Washington,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,a month,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,liberal,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Congresswoman,11 Oct 1984
,Geraldine A. Ferraro,NATIONALITY,1984.0,the past couple of months,11 Oct 1984
11_1984,WHITE,PERSON,1984.0,Congresswoman,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,1979,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,Catholic,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,third,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Fritz Mondale,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,the past several years,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Grove City,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Republican-controlled,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Bob Jones,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,Fritz Mondale,11 Oct 1984
,Geraldine A. Ferraro,RELIGION,1984.0,70 percent,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Mondale,11 Oct 1984
11_1984,WHITE,PERSON,1984.0,Vice-President,11 Oct 1984
,WHITE,ORGANIZATION,1984.0,Bush,11 Oct 1984
,WHITE,ORGANIZATION,1984.0,Bob Jones University,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Reagan,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,black,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Job Training Partnership Act,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,Tip O'Neill,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,House of Representatives,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,sec,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,Justice Department,11 Oct 1984
,George H. W. Bush,NATIONALITY,1984.0,21 % percent,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,White,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Congresswoman,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Vice-President,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,AFDC,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,Reagan,11 Oct 1984
,George H. W. Bush,NATIONALITY,1984.0,Reagan,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Miss,11 Oct 1984
11_1984,QUARLES,PERSON,1984.0,Vice-President,11 Oct 1984
,QUARLES,LOCATION,1984.0,archbishop,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,archbishop,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,years,11 Oct 1984
,George H. W. Bush,LOCATION,1984.0,archbishop,11 Oct 1984
,George H. W. Bush,RELIGION,1984.0,Jesse Jackson,11 Oct 1984
11_1984,QUARLES,PERSON,1984.0,Vice-President,11 Oct 1984
,George H. W. Bush,NATIONALITY,1984.0,rape,11 Oct 1984
11_1984,QUARLES,PERSON,1984.0,Congresswoman,11 Oct 1984
,QUARLES,LOCATION,1984.0,archbishop,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,Reverend,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,time,11 Oct 1984
,Geraldine A. Ferraro,LOCATION,1984.0,time,11 Oct 1984
11_1984,QUARLES,PERSON,1984.0,Congresswoman,11 Oct 1984
,QUARLES,RELIGION,1984.0,Ferraro,11 Oct 1984
,QUARLES,RELIGION,1984.0,Catholic,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,rape,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,Catholic,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Vice-President,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Falwell,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Supreme Court,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Sandra Day O'Connor,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,Falwell,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Congresswoman,11 Oct 1984
11_1984,BOYD,PERSON,1984.0,Congresswoman,11 Oct 1984
,BOYD,ORGANIZATION,1984.0,recently,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,right-wing,11 Oct 1984
,Geraldine A. Ferraro,ORGANIZATION,1984.0,the next eight years,11 Oct 1984
,Geraldine A. Ferraro,NATIONALITY,1984.0,White House,11 Oct 1984
11_1984,BOYD,PERSON,1984.0,Vice-President,11 Oct 1984
,BOYD,ORGANIZATION,1984.0,13 percent,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Ferraro,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,night,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,"million , four hundred thousand dollars",11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Secret Service,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,Barbara,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,chauffeur,11 Oct 1984
,BOYD,LOCATION,1984.0,Vice-President,11 Oct 1984
,BOYD,LOCATION,1984.0,Maine,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,accountant,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,vice-president,11 Oct 1984
11_1984,Sander Vanocur,PERSON,1984.0,Congresswoman,11 Oct 1984
11_1984,Geraldine A. Ferraro,PERSON,1984.0,Vice-President,11 Oct 1984
11_1984,George H. W. Bush,PERSON,1984.0,House of Representatives,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,1968,11 Oct 1984
,George H. W. Bush,ORGANIZATION,1984.0,House,11 Oct 1984
11_1984,MASHEK,PERSON,1984.0,Vice-President,11 Oct 1984
